CHR,START,STOP,GENE
scaffold_10,3881645,3882885,Migut.J00674.1.v2.0
scaffold_10,3889002,3889864,Migut.J00675.1.v2.0
scaffold_10,3909655,3909870,Migut.J00676.1.v2.0
scaffold_10,3914480,3915077,Migut.J00677.1.v2.0
scaffold_10,3915358,3916548,Migut.J00678.1.v2.0
scaffold_10,3923311,3925786,Migut.J00679.1.v2.0
scaffold_10,3927395,3928970,Migut.J00680.1.v2.0
scaffold_10,3933645,3934834,Migut.J00681.1.v2.0
scaffold_10,3959411,3960528,Migut.J00682.1.v2.0
scaffold_10,3970044,3972381,Migut.J00683.1.v2.0
scaffold_10,3970480,3972381,Migut.J00683.2.v2.0
scaffold_10,3972451,3973464,Migut.J00684.1.v2.0
scaffold_10,3973959,3976554,Migut.J00685.1.v2.0
scaffold_10,3980941,3983131,Migut.J00686.1.v2.0
scaffold_10,3983572,3987276,Migut.J00687.1.v2.0
scaffold_10,3993517,3996629,Migut.J00688.1.v2.0
scaffold_10,3997505,4000014,Migut.J00689.1.v2.0
scaffold_10,4000096,4004545,Migut.J00690.1.v2.0
scaffold_10,4005935,4007806,Migut.J00691.1.v2.0
scaffold_10,4022997,4028532,Migut.J00692.1.v2.0
scaffold_10,4029729,4045191,Migut.J00693.1.v2.0
scaffold_10,4048106,4063014,Migut.J00694.1.v2.0
scaffold_10,4064764,4065681,Migut.J00695.1.v2.0
scaffold_10,4066497,4068177,Migut.J00696.1.v2.0
scaffold_10,4074250,4076858,Migut.J00697.1.v2.0
scaffold_10,4077838,4080006,Migut.J00698.1.v2.0
scaffold_10,4103473,4105505,Migut.J00699.1.v2.0
scaffold_10,4117561,4119908,Migut.J00700.1.v2.0
scaffold_10,4125659,4130434,Migut.J00701.1.v2.0
scaffold_10,4148822,4151132,Migut.J00702.1.v2.0
scaffold_10,4153013,4153950,Migut.J00703.1.v2.0
scaffold_10,4158444,4162454,Migut.J00704.1.v2.0
scaffold_10,4164474,4171677,Migut.J00705.1.v2.0
scaffold_10,4173422,4175596,Migut.J00706.1.v2.0
scaffold_10,4177290,4178857,Migut.J00707.1.v2.0
scaffold_10,4180917,4183328,Migut.J00708.1.v2.0
scaffold_10,4185238,4186368,Migut.J00709.1.v2.0
scaffold_10,4191959,4192760,Migut.J00710.1.v2.0
scaffold_10,4195841,4198652,Migut.J00711.1.v2.0
scaffold_10,4206087,4207204,Migut.J00712.1.v2.0
scaffold_10,4211772,4212774,Migut.J00713.1.v2.0
scaffold_10,4214052,4215057,Migut.J00714.1.v2.0
scaffold_10,4239324,4240712,Migut.J00715.1.v2.0
scaffold_10,4243315,4247454,Migut.J00716.1.v2.0
scaffold_10,4256007,4258736,Migut.J00717.1.v2.0
scaffold_10,4259416,4262215,Migut.J00718.1.v2.0
scaffold_10,4264787,4268846,Migut.J00719.1.v2.0
scaffold_10,4269366,4270219,Migut.J00720.1.v2.0
scaffold_10,4270935,4277248,Migut.J00721.1.v2.0
scaffold_10,4291316,4298921,Migut.J00722.1.v2.0
scaffold_10,4300414,4301288,Migut.J00723.1.v2.0
scaffold_10,4301762,4302433,Migut.J00724.1.v2.0
scaffold_10,4305479,4307921,Migut.J00725.1.v2.0
scaffold_10,4308099,4310594,Migut.J00726.1.v2.0
scaffold_10,4311981,4315944,Migut.J00727.1.v2.0
scaffold_10,4316333,4322333,Migut.J00728.1.v2.0
scaffold_10,4325618,4329050,Migut.J00729.1.v2.0
scaffold_10,4331676,4332659,Migut.J00730.1.v2.0
scaffold_10,4333528,4337761,Migut.J00731.1.v2.0
scaffold_10,4333546,4337761,Migut.J00731.2.v2.0
scaffold_10,4343102,4343601,Migut.J00732.1.v2.0
scaffold_10,4360963,4362371,Migut.J00733.1.v2.0
scaffold_10,4365456,4368092,Migut.J00734.1.v2.0
scaffold_10,4369853,4370995,Migut.J00735.1.v2.0
scaffold_10,4376299,4379273,Migut.J00736.1.v2.0
scaffold_10,4376299,4379277,Migut.J00736.2.v2.0
scaffold_10,4382277,4385067,Migut.J00737.1.v2.0
scaffold_10,4387598,4388411,Migut.J00738.1.v2.0
scaffold_10,4391130,4392492,Migut.J00739.1.v2.0
scaffold_10,4392669,4393807,Migut.J00740.1.v2.0
scaffold_10,4394284,4396844,Migut.J00741.1.v2.0
scaffold_10,4397553,4401103,Migut.J00742.1.v2.0
scaffold_10,4401695,4404771,Migut.J00743.1.v2.0
scaffold_10,4401695,4404771,Migut.J00743.2.v2.0
scaffold_10,4405278,4409655,Migut.J00744.1.v2.0
scaffold_10,4412395,4420724,Migut.J00745.1.v2.0
scaffold_10,4426256,4428638,Migut.J00746.1.v2.0
scaffold_10,4429753,4431911,Migut.J00747.1.v2.0
scaffold_10,4432838,4435284,Migut.J00748.1.v2.0
scaffold_10,4433026,4435175,Migut.J00748.2.v2.0
scaffold_10,4435713,4450003,Migut.J00749.1.v2.0
scaffold_10,4435713,4450003,Migut.J00749.2.v2.0
scaffold_10,4451407,4453037,Migut.J00750.1.v2.0
scaffold_10,4453763,4454076,Migut.J00751.1.v2.0
scaffold_10,4457787,4459152,Migut.J00752.1.v2.0
scaffold_10,4460935,4464346,Migut.J00753.1.v2.0
scaffold_10,4462057,4464346,Migut.J00753.2.v2.0
scaffold_10,4465536,4469888,Migut.J00754.1.v2.0
scaffold_10,4472596,4474148,Migut.J00755.1.v2.0
scaffold_10,4476413,4476874,Migut.J00756.1.v2.0
scaffold_10,4477080,4480953,Migut.J00757.1.v2.0
scaffold_10,4483092,4486198,Migut.J00758.1.v2.0
scaffold_10,4483092,4486198,Migut.J00758.2.v2.0
scaffold_10,4487237,4490370,Migut.J00759.1.v2.0
scaffold_10,4493886,4500118,Migut.J00760.1.v2.0
scaffold_10,4501922,4506088,Migut.J00761.1.v2.0
scaffold_10,4512893,4515166,Migut.J00762.1.v2.0
scaffold_10,4515812,4521423,Migut.J00763.1.v2.0
scaffold_10,4521695,4525434,Migut.J00764.1.v2.0
scaffold_10,4526536,4531241,Migut.J00765.1.v2.0
scaffold_10,4535025,4535432,Migut.J00766.1.v2.0
scaffold_10,4537062,4537475,Migut.J00767.1.v2.0
scaffold_10,4539585,4540386,Migut.J00768.1.v2.0
scaffold_10,4539585,4540386,Migut.J00768.2.v2.0
scaffold_10,4543426,4544697,Migut.J00769.1.v2.0
scaffold_10,4545231,4549300,Migut.J00770.1.v2.0
scaffold_10,4545231,4549300,Migut.J00770.2.v2.0
scaffold_10,4552906,4556685,Migut.J00771.1.v2.0
scaffold_10,4554017,4556685,Migut.J00771.2.v2.0
scaffold_10,4560635,4567878,Migut.J00772.1.v2.0
scaffold_10,4572335,4574559,Migut.J00773.1.v2.0
scaffold_10,4575997,4579784,Migut.J00774.1.v2.0
scaffold_10,4579374,4581002,Migut.J00775.1.v2.0
scaffold_10,4579374,4581002,Migut.J00775.2.v2.0
scaffold_10,4579374,4581002,Migut.J00775.3.v2.0
scaffold_10,4582721,4583516,Migut.J00776.1.v2.0
scaffold_10,4585169,4587569,Migut.J00777.1.v2.0
scaffold_10,4624384,4626899,Migut.J00778.1.v2.0
scaffold_10,4628453,4631838,Migut.J00779.1.v2.0
scaffold_10,4628464,4630594,Migut.J00779.2.v2.0
scaffold_10,4633023,4635932,Migut.J00780.1.v2.0
scaffold_10,4635179,4647506,Migut.J00781.1.v2.0
scaffold_10,4635179,4647506,Migut.J00781.2.v2.0
scaffold_10,4654752,4655958,Migut.J00782.1.v2.0
scaffold_10,4657739,4659277,Migut.J00783.1.v2.0
scaffold_10,4659571,4660992,Migut.J00784.1.v2.0
scaffold_10,4664017,4665598,Migut.J00785.1.v2.0
scaffold_10,4666927,4667218,Migut.J00786.1.v2.0
scaffold_10,4669697,4669903,Migut.J00787.1.v2.0
scaffold_10,4671617,4681732,Migut.J00788.1.v2.0
scaffold_10,4682579,4686121,Migut.J00789.1.v2.0
scaffold_10,4702661,4704999,Migut.J00790.1.v2.0
scaffold_10,4702661,4704999,Migut.J00790.2.v2.0
scaffold_10,4705368,4707778,Migut.J00791.1.v2.0
scaffold_10,4711851,4714548,Migut.J00792.1.v2.0
scaffold_10,4712914,4714601,Migut.J00792.2.v2.0
scaffold_10,4714458,4724755,Migut.J00793.1.v2.0
scaffold_10,4725773,4726931,Migut.J00794.1.v2.0
scaffold_10,4727260,4731410,Migut.J00795.1.v2.0
scaffold_10,4732879,4738876,Migut.J00796.1.v2.0
scaffold_10,4732879,4738876,Migut.J00796.2.v2.0
scaffold_10,4742801,4745207,Migut.J00797.1.v2.0
scaffold_10,4742769,4745261,Migut.J00797.2.v2.0
scaffold_10,4747475,4750469,Migut.J00798.1.v2.0
scaffold_10,4750580,4754510,Migut.J00799.1.v2.0
scaffold_10,4750580,4754510,Migut.J00799.2.v2.0
scaffold_10,4756515,4759751,Migut.J00800.1.v2.0
scaffold_10,4760520,4762986,Migut.J00801.1.v2.0
scaffold_10,4760526,4762986,Migut.J00801.2.v2.0
scaffold_10,4763963,4765858,Migut.J00802.1.v2.0
scaffold_10,4765941,4769938,Migut.J00803.1.v2.0
scaffold_10,4780130,4781815,Migut.J00804.1.v2.0
scaffold_10,4782223,4783692,Migut.J00805.1.v2.0
scaffold_10,4784441,4785786,Migut.J00806.1.v2.0
scaffold_10,4786650,4789267,Migut.J00807.1.v2.0
scaffold_10,4789852,4792143,Migut.J00808.1.v2.0
scaffold_10,4792591,4798643,Migut.J00809.1.v2.0
scaffold_10,4792591,4797450,Migut.J00809.2.v2.0
scaffold_10,4804577,4805550,Migut.J00810.1.v2.0
scaffold_10,4814763,4815627,Migut.J00811.1.v2.0
scaffold_10,4817140,4817966,Migut.J00812.1.v2.0
scaffold_10,4844387,4847166,Migut.J00813.1.v2.0
scaffold_10,4844387,4847166,Migut.J00813.2.v2.0
scaffold_10,4844387,4847076,Migut.J00813.3.v2.0
scaffold_10,4844387,4846701,Migut.J00813.4.v2.0
scaffold_10,4863562,4865567,Migut.J00814.1.v2.0
scaffold_10,4865568,4866826,Migut.J00815.1.v2.0
scaffold_10,4870783,4872708,Migut.J00816.1.v2.0
scaffold_10,4874572,4880246,Migut.J00817.1.v2.0
scaffold_10,4901067,4906257,Migut.J00818.1.v2.0
scaffold_10,4906339,4907321,Migut.J00819.1.v2.0
scaffold_10,4907705,4911795,Migut.J00820.1.v2.0
scaffold_10,4915062,4916286,Migut.J00821.1.v2.0
scaffold_10,4916633,4917738,Migut.J00822.1.v2.0
scaffold_10,4919512,4923778,Migut.J00823.1.v2.0
scaffold_10,4919500,4923778,Migut.J00823.2.v2.0
scaffold_10,4919574,4923778,Migut.J00823.3.v2.0
scaffold_10,4923751,4928985,Migut.J00824.1.v2.0
scaffold_10,4934270,4935185,Migut.J00825.1.v2.0
scaffold_10,4938239,4941965,Migut.J00826.1.v2.0
scaffold_10,4941645,4948855,Migut.J00827.1.v2.0
scaffold_10,4952081,4953781,Migut.J00828.1.v2.0
scaffold_10,4953941,4955666,Migut.J00829.1.v2.0
scaffold_10,4956138,4957264,Migut.J00830.1.v2.0
scaffold_10,4956141,4957264,Migut.J00830.2.v2.0
scaffold_10,4957630,4959660,Migut.J00831.1.v2.0
scaffold_10,4959855,4960999,Migut.J00832.1.v2.0
scaffold_10,4973036,4975462,Migut.J00833.1.v2.0
scaffold_10,4975733,4979638,Migut.J00834.1.v2.0
scaffold_10,4975733,4979638,Migut.J00834.2.v2.0
scaffold_10,4979669,4984047,Migut.J00835.1.v2.0
scaffold_10,4986764,4993689,Migut.J00836.1.v2.0
scaffold_10,4994455,4996472,Migut.J00837.1.v2.0
scaffold_10,5002322,5003925,Migut.J00838.1.v2.0
scaffold_10,5002269,5004140,Migut.J00838.2.v2.0
scaffold_10,5002269,5004140,Migut.J00838.3.v2.0
scaffold_10,5005219,5005978,Migut.J00839.1.v2.0
scaffold_10,5006272,5011606,Migut.J00840.1.v2.0
scaffold_10,5006272,5011606,Migut.J00840.2.v2.0
scaffold_10,5013086,5015630,Migut.J00841.1.v2.0
scaffold_10,5016302,5020573,Migut.J00842.1.v2.0
scaffold_10,5016301,5020573,Migut.J00842.2.v2.0
scaffold_10,5033166,5042493,Migut.J00843.1.v2.0
scaffold_10,5033459,5042493,Migut.J00843.2.v2.0
scaffold_10,5043089,5048978,Migut.J00844.1.v2.0
scaffold_10,5043089,5048978,Migut.J00844.2.v2.0
scaffold_10,5050547,5051992,Migut.J00845.1.v2.0
scaffold_10,5085064,5089671,Migut.J00846.1.v2.0
scaffold_10,5090129,5091037,Migut.J00847.1.v2.0
scaffold_10,5094795,5096258,Migut.J00848.1.v2.0
scaffold_10,5100289,5101677,Migut.J00849.1.v2.0
scaffold_10,5112888,5115142,Migut.J00850.1.v2.0
scaffold_10,5114740,5120584,Migut.J00851.1.v2.0
scaffold_10,5125085,5127644,Migut.J00852.1.v2.0
scaffold_10,5128770,5133078,Migut.J00853.1.v2.0
scaffold_10,5141953,5148012,Migut.J00854.1.v2.0
scaffold_10,5147050,5153048,Migut.J00855.1.v2.0
scaffold_10,5153721,5155323,Migut.J00856.1.v2.0
scaffold_10,5153721,5155323,Migut.J00856.2.v2.0
scaffold_10,5157357,5160839,Migut.J00857.1.v2.0
scaffold_10,5161927,5163436,Migut.J00858.1.v2.0
scaffold_10,5161927,5162520,Migut.J00858.2.v2.0
scaffold_10,5163788,5165611,Migut.J00859.1.v2.0
scaffold_10,5166260,5168793,Migut.J00860.1.v2.0
scaffold_10,5166260,5168110,Migut.J00860.2.v2.0
scaffold_10,5170955,5173830,Migut.J00861.1.v2.0
scaffold_10,5176599,5179461,Migut.J00862.1.v2.0
scaffold_10,5181093,5183385,Migut.J00863.1.v2.0
scaffold_10,5186156,5187494,Migut.J00864.1.v2.0
scaffold_10,5191889,5194557,Migut.J00865.1.v2.0
scaffold_10,5197108,5201469,Migut.J00866.1.v2.0
scaffold_10,5202122,5202919,Migut.J00867.1.v2.0
scaffold_10,5204104,5205843,Migut.J00868.1.v2.0
scaffold_10,5206644,5209532,Migut.J00869.1.v2.0
scaffold_10,5208873,5216376,Migut.J00870.1.v2.0
scaffold_10,5208873,5216376,Migut.J00870.2.v2.0
scaffold_10,5208873,5216218,Migut.J00870.3.v2.0
scaffold_10,5238738,5241036,Migut.J00871.1.v2.0
scaffold_10,5241352,5243778,Migut.J00872.1.v2.0
scaffold_10,5245321,5247891,Migut.J00873.1.v2.0
scaffold_10,5248294,5250442,Migut.J00874.1.v2.0
scaffold_10,5251899,5254001,Migut.J00875.1.v2.0
scaffold_10,5254234,5262634,Migut.J00876.1.v2.0
scaffold_10,5254234,5262634,Migut.J00876.2.v2.0
scaffold_10,5264336,5268262,Migut.J00877.1.v2.0
scaffold_10,5268769,5274508,Migut.J00878.1.v2.0
scaffold_10,5275645,5279159,Migut.J00879.1.v2.0
scaffold_10,5283376,5294986,Migut.J00880.1.v2.0
scaffold_10,5295106,5298245,Migut.J00881.1.v2.0
scaffold_10,5295106,5298245,Migut.J00881.2.v2.0
scaffold_10,5295106,5298245,Migut.J00881.3.v2.0
scaffold_10,5309732,5315109,Migut.J00882.1.v2.0
scaffold_10,5309521,5315109,Migut.J00882.2.v2.0
scaffold_10,5310570,5315109,Migut.J00882.3.v2.0
scaffold_10,5316573,5318663,Migut.J00883.1.v2.0
scaffold_10,5318687,5327040,Migut.J00884.1.v2.0
scaffold_10,5329004,5330300,Migut.J00885.1.v2.0
scaffold_10,5331914,5332601,Migut.J00886.1.v2.0
scaffold_10,5333387,5336846,Migut.J00887.1.v2.0
scaffold_10,5337618,5339012,Migut.J00888.1.v2.0
scaffold_10,5340213,5341912,Migut.J00889.1.v2.0
scaffold_10,5360836,5361640,Migut.J00890.1.v2.0
scaffold_10,5365967,5366206,Migut.J00891.1.v2.0
scaffold_10,5369917,5371983,Migut.J00892.1.v2.0
scaffold_10,5372055,5373977,Migut.J00893.1.v2.0
scaffold_10,5383339,5384354,Migut.J00894.1.v2.0
scaffold_10,5388730,5389700,Migut.J00895.1.v2.0
scaffold_10,5396201,5404041,Migut.J00896.1.v2.0
scaffold_10,5406597,5412475,Migut.J00897.1.v2.0
scaffold_10,5414665,5417032,Migut.J00898.1.v2.0
scaffold_10,5417033,5418990,Migut.J00899.1.v2.0
scaffold_10,5427563,5432163,Migut.J00900.1.v2.0
scaffold_10,5426973,5431378,Migut.J00900.2.v2.0
scaffold_10,5431488,5433601,Migut.J00901.1.v2.0
scaffold_10,5431488,5433601,Migut.J00901.2.v2.0
scaffold_10,5431488,5433601,Migut.J00901.3.v2.0
scaffold_10,5438046,5438612,Migut.J00902.1.v2.0
scaffold_10,5439293,5443394,Migut.J00903.1.v2.0
scaffold_10,5439293,5442609,Migut.J00903.2.v2.0
scaffold_10,5452413,5453601,Migut.J00904.1.v2.0
scaffold_10,5458649,5463054,Migut.J00905.1.v2.0
scaffold_10,5474783,5478177,Migut.J00906.1.v2.0
scaffold_10,5479029,5481040,Migut.J00907.1.v2.0
scaffold_10,5479029,5480398,Migut.J00907.2.v2.0
scaffold_10,5481804,5482681,Migut.J00908.1.v2.0
scaffold_10,5485280,5487541,Migut.J00909.1.v2.0
scaffold_10,5487839,5488427,Migut.J00910.1.v2.0
scaffold_10,5488945,5489934,Migut.J00911.1.v2.0
scaffold_10,5490110,5491014,Migut.J00912.1.v2.0
scaffold_10,5491583,5493656,Migut.J00913.1.v2.0
scaffold_10,5491938,5493831,Migut.J00913.2.v2.0
scaffold_10,5494664,5497391,Migut.J00914.1.v2.0
scaffold_10,5497870,5500519,Migut.J00915.1.v2.0
scaffold_10,5501850,5506167,Migut.J00916.1.v2.0
scaffold_10,5514825,5516053,Migut.J00917.1.v2.0
scaffold_10,5516547,5519541,Migut.J00918.1.v2.0
scaffold_10,5520309,5528990,Migut.J00919.1.v2.0
scaffold_10,5521137,5528990,Migut.J00919.2.v2.0
scaffold_10,5525649,5529186,Migut.J00919.3.v2.0
scaffold_10,5523272,5524283,Migut.J00920.1.v2.0
scaffold_10,5524754,5525509,Migut.J00921.1.v2.0
scaffold_10,5531201,5533599,Migut.J00922.1.v2.0
scaffold_10,5546536,5549162,Migut.J00923.1.v2.0
scaffold_10,5559156,5565977,Migut.J00924.1.v2.0
scaffold_10,5559209,5565960,Migut.J00924.2.v2.0
scaffold_10,5566067,5570946,Migut.J00925.1.v2.0
scaffold_10,5574837,5576667,Migut.J00926.1.v2.0
scaffold_10,5579640,5581737,Migut.J00927.1.v2.0
scaffold_10,5583090,5583961,Migut.J00928.1.v2.0
scaffold_10,5584448,5588259,Migut.J00929.1.v2.0
scaffold_10,5589610,5593250,Migut.J00930.1.v2.0
scaffold_10,5593685,5596462,Migut.J00931.1.v2.0
scaffold_10,5599188,5599579,Migut.J00932.1.v2.0
scaffold_10,5600382,5601441,Migut.J00933.1.v2.0
scaffold_10,5603027,5606043,Migut.J00934.1.v2.0
scaffold_10,5614281,5619725,Migut.J00935.1.v2.0
scaffold_10,5614281,5619725,Migut.J00935.2.v2.0
scaffold_10,5615058,5618935,Migut.J00935.3.v2.0
scaffold_10,5621657,5623159,Migut.J00936.1.v2.0
scaffold_10,5630661,5632898,Migut.J00937.1.v2.0
scaffold_10,5630771,5632898,Migut.J00937.2.v2.0
scaffold_10,5634131,5636286,Migut.J00938.1.v2.0
scaffold_10,5636865,5639057,Migut.J00939.1.v2.0
scaffold_10,5639096,5643226,Migut.J00940.1.v2.0
scaffold_10,5639096,5642122,Migut.J00940.2.v2.0
scaffold_10,5646231,5646903,Migut.J00941.1.v2.0
scaffold_10,5647656,5648723,Migut.J00942.1.v2.0
scaffold_10,5653084,5655309,Migut.J00943.1.v2.0
scaffold_10,5656855,5659313,Migut.J00944.1.v2.0
scaffold_10,5662500,5663044,Migut.J00945.1.v2.0
scaffold_10,5663761,5664090,Migut.J00946.1.v2.0
scaffold_10,5664923,5668393,Migut.J00947.1.v2.0
scaffold_10,5668430,5669308,Migut.J00948.1.v2.0
scaffold_10,5670295,5674029,Migut.J00949.1.v2.0
scaffold_10,5676365,5677420,Migut.J00950.1.v2.0
scaffold_10,5677541,5680362,Migut.J00951.1.v2.0
scaffold_10,5677541,5680362,Migut.J00951.2.v2.0
scaffold_10,5682092,5683015,Migut.J00952.1.v2.0
scaffold_10,5684568,5688715,Migut.J00953.1.v2.0
scaffold_10,5691189,5694432,Migut.J00954.1.v2.0
scaffold_10,5703618,5707095,Migut.J00955.1.v2.0
scaffold_10,5708243,5713374,Migut.J00956.1.v2.0
scaffold_10,5713587,5714346,Migut.J00957.1.v2.0
scaffold_10,5714898,5716544,Migut.J00958.1.v2.0
scaffold_10,5717214,5720413,Migut.J00959.1.v2.0
scaffold_10,5724977,5728101,Migut.J00960.1.v2.0
scaffold_10,5756183,5758930,Migut.J00961.1.v2.0
scaffold_10,5759014,5769151,Migut.J00962.1.v2.0
scaffold_10,5806485,5807196,Migut.J00963.1.v2.0
scaffold_10,5844954,5846267,Migut.J00964.1.v2.0
scaffold_10,5844954,5846267,Migut.J00964.2.v2.0
scaffold_10,5850671,5852296,Migut.J00965.1.v2.0
scaffold_10,5856714,5862153,Migut.J00966.1.v2.0
scaffold_10,5863225,5864384,Migut.J00967.1.v2.0
scaffold_10,5874833,5878367,Migut.J00968.1.v2.0
scaffold_10,5892320,5894509,Migut.J00969.1.v2.0
scaffold_10,5892331,5894509,Migut.J00969.2.v2.0
scaffold_10,5896585,5899407,Migut.J00970.1.v2.0
scaffold_10,5910590,5914518,Migut.J00971.1.v2.0
scaffold_10,5917328,5923940,Migut.J00972.1.v2.0
scaffold_10,5925279,5927468,Migut.J00973.1.v2.0
scaffold_10,5927535,5932451,Migut.J00974.1.v2.0
scaffold_10,5935907,5944924,Migut.J00975.1.v2.0
scaffold_10,5935907,5944924,Migut.J00975.2.v2.0
scaffold_10,5953706,5955619,Migut.J00976.1.v2.0
scaffold_10,5953706,5954900,Migut.J00976.2.v2.0
scaffold_10,5971880,5974901,Migut.J00977.1.v2.0
scaffold_10,6014170,6014775,Migut.J00978.1.v2.0
scaffold_10,6028312,6030597,Migut.J00979.1.v2.0
scaffold_10,6037497,6038728,Migut.J00980.1.v2.0
scaffold_10,6047910,6049412,Migut.J00981.1.v2.0
scaffold_10,6058309,6058728,Migut.J00982.1.v2.0
scaffold_10,6077081,6080346,Migut.J00983.1.v2.0
scaffold_10,6086830,6087715,Migut.J00984.1.v2.0
scaffold_10,6086830,6096958,Migut.J00985.1.v2.0
scaffold_10,6098165,6099309,Migut.J00986.1.v2.0
scaffold_10,6106828,6116739,Migut.J00987.1.v2.0
scaffold_10,6106828,6116739,Migut.J00987.2.v2.0
scaffold_10,6131310,6135957,Migut.J00988.1.v2.0
scaffold_10,6151388,6156976,Migut.J00989.1.v2.0
scaffold_10,6151388,6156976,Migut.J00989.2.v2.0
scaffold_10,6151388,6156976,Migut.J00989.3.v2.0
scaffold_10,6157067,6158494,Migut.J00990.1.v2.0
scaffold_10,6170767,6171823,Migut.J00991.1.v2.0
scaffold_10,6182600,6184015,Migut.J00992.1.v2.0
scaffold_10,6191152,6193618,Migut.J00993.1.v2.0
scaffold_10,6191152,6193618,Migut.J00993.2.v2.0
scaffold_10,6195182,6198712,Migut.J00994.1.v2.0
scaffold_10,6204335,6206388,Migut.J00995.1.v2.0
scaffold_10,6254681,6256052,Migut.J00996.1.v2.0
scaffold_10,6254681,6256685,Migut.J00996.2.v2.0
scaffold_10,6273454,6273879,Migut.J00997.1.v2.0
scaffold_10,6274625,6275849,Migut.J00998.1.v2.0
scaffold_10,6278136,6279852,Migut.J00999.1.v2.0
scaffold_10,6281524,6282770,Migut.J01000.1.v2.0
scaffold_10,6292225,6294379,Migut.J01001.1.v2.0
scaffold_10,6294645,6304180,Migut.J01002.1.v2.0
scaffold_10,6308184,6308457,Migut.J01003.1.v2.0
scaffold_10,6310126,6324924,Migut.J01004.1.v2.0
scaffold_10,6328171,6333366,Migut.J01005.1.v2.0
scaffold_10,6336861,6338929,Migut.J01006.1.v2.0
scaffold_10,6339204,6340315,Migut.J01007.1.v2.0
scaffold_10,6341529,6344345,Migut.J01008.1.v2.0
scaffold_10,6345123,6351222,Migut.J01009.1.v2.0
scaffold_10,6351887,6354187,Migut.J01010.1.v2.0
scaffold_10,6354640,6356553,Migut.J01011.1.v2.0
scaffold_10,6360141,6362322,Migut.J01012.1.v2.0
scaffold_10,6365934,6369234,Migut.J01013.1.v2.0
scaffold_10,6376852,6379965,Migut.J01014.1.v2.0
scaffold_10,6380627,6383179,Migut.J01015.1.v2.0
scaffold_10,6383215,6390635,Migut.J01016.1.v2.0
scaffold_10,6391724,6394433,Migut.J01017.1.v2.0
scaffold_10,6411021,6412942,Migut.J01018.1.v2.0
scaffold_10,6411188,6412942,Migut.J01018.2.v2.0
scaffold_10,6413683,6415979,Migut.J01019.1.v2.0
scaffold_10,6416999,6419059,Migut.J01020.1.v2.0
scaffold_10,6419124,6421025,Migut.J01021.1.v2.0
scaffold_10,6421986,6423271,Migut.J01022.1.v2.0
scaffold_10,6424014,6427683,Migut.J01023.1.v2.0
scaffold_10,6427883,6429191,Migut.J01024.1.v2.0
scaffold_10,6429430,6431634,Migut.J01025.1.v2.0
scaffold_10,6432467,6434249,Migut.J01026.1.v2.0
scaffold_10,6448063,6449626,Migut.J01027.1.v2.0
scaffold_10,6464610,6465544,Migut.J01028.1.v2.0
scaffold_10,6468199,6470563,Migut.J01029.1.v2.0
scaffold_10,6472552,6475531,Migut.J01030.1.v2.0
scaffold_10,6472552,6475531,Migut.J01030.2.v2.0
scaffold_10,6476182,6478327,Migut.J01031.1.v2.0
scaffold_10,6489016,6489619,Migut.J01032.1.v2.0
scaffold_10,6489823,6494828,Migut.J01033.1.v2.0
scaffold_10,6495003,6496463,Migut.J01034.1.v2.0
scaffold_10,6496808,6497921,Migut.J01035.1.v2.0
scaffold_10,6501466,6502127,Migut.J01036.1.v2.0
scaffold_10,6504174,6504988,Migut.J01037.1.v2.0
scaffold_10,6509559,6510282,Migut.J01038.1.v2.0
scaffold_10,6511774,6517419,Migut.J01039.1.v2.0
scaffold_10,6518785,6522773,Migut.J01040.1.v2.0
scaffold_10,6523588,6524360,Migut.J01041.1.v2.0
scaffold_10,6527137,6527538,Migut.J01042.1.v2.0
scaffold_10,6541735,6545447,Migut.J01043.1.v2.0
scaffold_10,6541735,6545447,Migut.J01043.2.v2.0
scaffold_10,6548347,6554970,Migut.J01044.1.v2.0
scaffold_10,6557480,6558482,Migut.J01045.1.v2.0
scaffold_10,6557480,6559435,Migut.J01045.2.v2.0
scaffold_10,6561015,6563138,Migut.J01046.1.v2.0
scaffold_10,6567004,6568646,Migut.J01047.1.v2.0
scaffold_10,6570316,6571794,Migut.J01048.1.v2.0
scaffold_10,6583747,6584958,Migut.J01049.1.v2.0
scaffold_10,6588619,6588990,Migut.J01050.1.v2.0
scaffold_10,6594462,6600060,Migut.J01051.1.v2.0
scaffold_10,6605971,6606589,Migut.J01052.1.v2.0
scaffold_10,6617207,6619181,Migut.J01053.1.v2.0
scaffold_10,6622886,6628541,Migut.J01054.1.v2.0
